3_NDVI-C0/date,3_NDVI-C0/min,3_NDVI-C0/max,3_NDVI-C0/mean,3_NDVI-C0/stDev,3_NDVI-C0/sampleCount,3_NDVI-C0/noDataCount,3_NDVI-C0/median,3_NDVI-C0/p10,3_NDVI-C0/p90,3_NDVI-C0/cloudCoveragePercent
2019-09-28T00:00:00.000Z,-0.009507346898317337,0.7864364981651306,0.425302853254449,0.27175237667249164,2343,1739,0.3315068483352661,0.08703374862670898,0.7337313294410706,0
2019-10-08T00:00:00.000Z,0.011514614336192608,0.7635392546653748,0.3879872614514723,0.2700709259117518,2343,1739,0.21993499994277954,0.0793071985244751,0.702634871006012,0
2019-10-13T00:00:00.000Z,-0.04411764815449715,0.7755937576293945,0.34966860424766916,0.30320095540815645,2343,1739,0.185546875,-0.0037243948318064213,0.701575517654419,0
2019-10-28T00:00:00.000Z,-0.0196363627910614,0.7379820346832275,0.340413676844952,0.26765304135379603,2343,1739,0.27518796920776367,0.026912180706858635,0.6568222045898438,0
2019-11-07T00:00:00.000Z,-0.02177068218588829,0.6782383322715759,0.2863347433333589,0.2671369336142158,2343,1739,0.07087719440460205,0.008391608484089375,0.6087719202041626,0
2019-11-12T00:00:00.000Z,-0.12068965286016464,0.8130666017532349,0.3308927371900602,0.35495581202602616,2343,1739,0.058959536254405975,-0.05177111551165581,0.7451891303062439,0
2019-11-17T00:00:00.000Z,0.12718205153942108,0.8394649028778076,0.4394168659847302,0.2722701684860409,2343,1739,0.22278738021850586,0.15659679472446442,0.7712154388427734,1.1589403973509953
2019-11-27T00:00:00.000Z,-0.15092024207115173,0.7441992163658142,0.2530421240575953,0.36181082372118567,2343,1739,-0.05992010608315468,-0.1187739446759224,0.6826952695846558,0
2019-12-07T00:00:00.000Z,-0.4553377032279968,0.8416872024536133,0.1788532350039639,0.5027692188274677,2343,1739,-0.16298343241214752,-0.36725664138793945,0.7597675323486328,0
2019-12-17T00:00:00.000Z,-0.1932457834482193,0.7937031388282776,0.2883545621199955,0.34826115792218837,2343,1739,0.02652519941329956,-0.08591065555810928,0.7128167748451233,0
2019-12-22T00:00:00.000Z,-0.3544017970561981,0.8082107901573181,0.206472838272816,0.43979794599897726,2343,1739,-0.13452188670635223,-0.2652173936367035,0.72901850938797,0
2020-01-01T00:00:00.000Z,-0.09776536375284195,0.6690475940704346,0.23213082172295724,0.2871066195665449,2343,1739,0.031207598745822906,-0.06896551698446274,0.5927180647850037,0
2020-01-06T00:00:00.000Z,-0.5176151990890503,0.7748251557350159,0.11565778779470377,0.4994928066785369,2343,1739,-0.2616487443447113,-0.40758293867111206,0.7146475315093994,0
2020-01-11T00:00:00.000Z,-0.5045161247253418,0.6842823028564453,0.024877623389691055,0.49004309046769695,2343,1739,-0.407657653093338,-0.4642857015132904,0.618534505367279,0
2020-01-21T00:00:00.000Z,-0.48812663555145264,0.7551690340042114,0.08724710397693686,0.49598718121938595,2343,1739,-0.32151898741722107,-0.4168564975261688,0.6790027022361755,0
2020-01-26T00:00:00.000Z,-0.4739725887775421,0.7266949415206909,0.0892171199489017,0.4741484587405447,2343,1739,-0.29300567507743835,-0.40512821078300476,0.6539766192436218,0
2020-01-31T00:00:00.000Z,-0.07551020383834839,0.7042801380157471,0.28252872366755816,0.27581839402600367,2343,1739,0.08168529719114304,-0.011627906933426857,0.6365805268287659,0
2020-02-05T00:00:00.000Z,-0.3648068606853485,0.7000332474708557,0.11231680044176562,0.42440270386532775,2343,1739,-0.22448979318141937,-0.3252173960208893,0.6243611574172974,0
